Property_Code;Market;Unit_Status;Street_Address;City;State;Zip_Code;Bedrooms;Bathrooms;Rent;Square;Garage;Listing_Phone;URL;Latitude;Longitude;Long_Description;Is_Cat_Allowed;Is_Dog_Allowed;FloorplanID;Security_Deposit;RentCafeID;PropertyPrimaryID;Photos;BusinessCenter;ChildCare;ClubHouse;CoverPark;FitnessCenter;Garage;Gate;HighSpeed;Laundry;Pool;PlayGround;ShortTermLease;Spa;StorageSpace;Transportation;Availability24Hours;BasketballCourt;ClubDiscount;Concierge;DoorAttendant;Elevator;FreeWeights;HouseSitting;GroupExcercise;GuestRoom;Housekeeping;Library;MealService;NightPatrol;OnSiteMaintenance;OnSiteManagement;PacakageReceiving;Racquetball;RecRoom;Sauna;Sundeck;TennisCourt;TVLounge;Vintage;VolleyballCourt;AdditionalStorage;AirConditioner;Balcony;CableSat;DishWasher;Disposal;Fireplace;Furnished;IndividualClimateControl;LargeClosets;Patio;Washer;WheelChair;WD_Hookup;Alarm;Carport;CeilingFan;ControlledAccess;Courtyard;Dryer;Handrails;Microwave;PrivateBalcony;PrivatePatio;Refrigerator;Skylight;View;WindowCoverings;General_Amenities
3FLM3368;Miami, FL;Vacant;3135 Sw 148th Avenue;Miami;FL;33185;5;3.0;3000.0;3500.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/miami/3135-sw-148th-avenue/index.aspx;25.737995;-80.433818;Freshly remodeled by Invitation Homes, this Miami, FL, home has 5 bedrooms, 3 baths, 2 car garage, and offers 3500 square feet of living space. Includes a fenced in yard and covered patio with ceiling fans for relaxing.  This lovely home boasts fresh paint, ceiling fans, crown molding, high ceilings, and a gorgeous kitchen with granite countertops, stainless steel appliances, and beautiful wood cabinets with glass inlays.Providing both excellent quality and value, this professionally managed and maintained home is available to view. Apply today-Additional HOA approval may be required.;true;true;998994;3000;p0196434;189758;http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261459.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261461.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261462.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261460.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261463.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261464.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261465.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261466.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261467.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261472.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261470.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261468.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261471.jpg|http://www.rentcafe.com/dmslivecafe/3/189758/3_189758_1261469.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;24-Hour Maintenance|Long Lease Terms Available|Pet Friendly|Professionally Managed|Recently Remodeled/Updated|
3WAS1802;Seattle, WA;Vacant;1723  181st St E;Spanaway;WA;98387;3;2.0;1375.0;1685.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/wa/spanaway/1723-181st-st-e/index.aspx;47.092704;-122.406968;Freshly updated by Invitation Homes, this Spanaway, WA, home has three bedrooms,2.5 baths, and offers 1685 square feet of living space. This charming home offers 9' ceilings, and a custom fireplace mantel. Kitchen has lots of counter space, a breakfast bar and beautiful arched doorways.  Master bedroom features an elegant coffered ceiling and a 5 piece en-suite with soaking tub. New/updated appliances to be installed at move-in. Up to 3 pets allowed. Providing both excellent quality and value, this professionally managed and maintained home is available to view today.;true;true;999007;1375;p0196447;189771;http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196443.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196445.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196446.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196447.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196448.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196452.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196453.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196454.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196455.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196456.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196457.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196458.JPG|http://www.rentcafe.com/dmslivecafe/3/189771/3_189771_1196459.JPG|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;24-Hour Maintenance|Long Lease Terms Available|Pet-Friendly|Professionally Managed|Recently Updated|2 Car Garage|Fireplace|
3WAS1807;Seattle, WA;Vacant;12306 10th St Ne;Lake Stevens;WA;98258;3;2.0;1775.0;1664.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/wa/lake-stevens/12306-10th-st-ne/index.aspx;48.006713;-122.064423;Freshly updated by Invitation Homes, this two-story home in Lake Stevens with 3 bedrooms, 2.5 baths and 1,664 square feet of living space. Kitchen is open to the family room and dining room will have new/updated coordinating white appliances. Recessed lighting and a pantry make the kitchen a warm place to work. Master bedroom upstairs includes double sinks and private bath. All new/updated paint, carpet, bathroom cabinetry and finishings including washer & dryer make this home feel brand new to you! Providing both excellent quality and value, this professionally managed and maintained home is available to view today. ;true;true;999012;1775;p0196452;189776;http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258168.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258169.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258170.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258171.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258172.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258173.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258174.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258175.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258197.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258198.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258176.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258177.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258178.JPG|http://www.rentcafe.com/dmslivecafe/3/189776/3_189776_1258179.JPG|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;24-Hours Maintenance|Long Lease Terms Available|Pet Friendly|Professionally Managed|Recently Updated|2 Car Garage|Fenced Yard|Fireplace|Patio|
3GAA7420;Atlanta, GA;Vacant;4707 Greenway Road;Norcross;GA;30071;3;2.0;950.0;1169.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/ga/norcross/4707-greenway-road/index.aspx;33.937508;-84.168695;Freshly remodeled by Invitation Homes, this Norcross, GA, home has three bedrooms, two baths, and offers 1169 square feet of living space. Providing both excellent quality and value, this professionally managed and maintained home is available to view today.;true;true;999018;950;p0196458;189782;http://www.rentcafe.com/dmslivecafe/3/189782/3_189782_1204511.jpg|http://www.rentcafe.com/dmslivecafe/3/189782/3_189782_1204512.jpg|http://www.rentcafe.com/dmslivecafe/3/189782/3_189782_1204513.jpg|http://www.rentcafe.com/dmslivecafe/3/189782/3_189782_1204510.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;False;True;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;Carpeting|
3GAA7421;Atlanta, GA;Vacant;1843 Jameson Circle;Lawrenceville;GA;30043;4;2.0;1575.0;2616.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/ga/lawrenceville/1843-jameson-circle/index.aspx;34.034434;-83.971707;Freshly remodeled by Invitation Homes, this Lawrenceville, GA, home has four bedrooms, two baths, and offers 2616 square feet of living space. Providing both excellent quality and value, this professionally managed and maintained home is available to view today.;true;true;999019;1575;p0196459;189783;http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280167.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280180.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280181.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280168.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280170.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280171.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280182.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280183.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280184.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280186.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280187.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280188.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280189.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280191.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280195.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280193.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280197.jpg|http://www.rentcafe.com/dmslivecafe/3/189783/3_189783_1280169.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;2 Car Garage|24 Hour Maintenance|Arched Doorways|Bay Windows|Chair Molding|Double Sinks|Garden Tub|Granite Countertops|Long Lease Terms Available|Professionally Managed|Recently Remodeled|Recessed Lighting|Carpeting|Hardwood Floors|
3ILC3727;Chicago, IL;Vacant;15238 Rob Roy Dr;Oak Forest;IL;60452;4;2.0;2050.0;1568.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/il/oak-forest/15238-rob-roy-dr/index.aspx;41.614325;-87.761077;Freshly remodeled by Invitation Homes, this Oak Forest, IL, home has four bedrooms, two baths, and offers 1568 square feet of living space. Providing both excellent quality and value, this professionally managed and maintained home is available to view today.;true;true;999030;2050;p0196470;189794;http://www.rentcafe.com/dmslivecafe/3/189794/3_189794_1296001.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
3FLJ1467;Jacksonville, FL;Vacant;2049 Hovington Circle E;Jacksonville;FL;32246;3;2.0;1445.0;1425.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/jacksonville/2049-hovington-circle-e/index.aspx;30.311055;-81.472829;Situated on a spacious lot in Kensington Gardens! Freshly remodeled by Invitation Homes, this Jacksonville, FL. home has three bedrooms, two baths, and offers 1425 square feet of living space. The interior features gleaming tile floors throughout, vaulted ceilings, formal dining room, and a decorative fireplace! The kitchen has white cabinets and counters, and brand new appliances which will be provided upon move-in. The backyard has a large patio, perfect for outdoor entertainment! Providing both excellent quality and value, this professionally managed and maintained home is available to view today.;true;true;999032;1445;p0196472;189796;http://www.rentcafe.com/dmslivecafe/3/189796/3_189796_1290499.jpg|http://www.rentcafe.com/dmslivecafe/3/189796/3_189796_1290502.jpg|http://www.rentcafe.com/dmslivecafe/3/189796/3_189796_1290503.jpg|http://www.rentcafe.com/dmslivecafe/3/189796/3_189796_1290505.jpg|http://www.rentcafe.com/dmslivecafe/3/189796/3_189796_1290506.jpg|http://www.rentcafe.com/dmslivecafe/3/189796/3_189796_1290507.jpg|http://www.rentcafe.com/dmslivecafe/3/189796/3_189796_1290508.jpg|http://www.rentcafe.com/dmslivecafe/3/189796/3_189796_1290509.jpg|http://www.rentcafe.com/dmslivecafe/3/189796/3_189796_1290500.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;Decorative Fireplace|High Ceilings|
3FLJ1469;Jacksonville, FL;Vacant;3029 Nautilus Rd;Middleburg;FL;32068;4;2.0;1450.0;2120.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/middleburg/3029-nautilus-rd/index.aspx;30.100881;-81.758665;Lovely brick home located in Doctors Landing! Situated on a spacious lot with low maintenance landscaping! Freshly remodeled by Invitation Homes, this Middleburg, FL. home has four bedrooms, two baths, and offers 2120 square feet of living space. Lots of natural lighting in the interior, a formal dining room, and a decorative fireplace adding great character! The kitchen has oak cabinets, black appliances, and a breakfast bar! Screened in lanai - perfect for relaxing after a long day! Providing both excellent quality and value, this professionally managed and maintained home is available to view today.;true;true;999034;1450;p0196474;189798;http://www.rentcafe.com/dmslivecafe/3/189798/3_189798_1269488.jpg|http://www.rentcafe.com/dmslivecafe/3/189798/3_189798_1269490.jpg|http://www.rentcafe.com/dmslivecafe/3/189798/3_189798_1269491.jpg|http://www.rentcafe.com/dmslivecafe/3/189798/3_189798_1269492.jpg|http://www.rentcafe.com/dmslivecafe/3/189798/3_189798_1269494.jpg|http://www.rentcafe.com/dmslivecafe/3/189798/3_189798_1269495.jpg|http://www.rentcafe.com/dmslivecafe/3/189798/3_189798_1269496.jpg|http://www.rentcafe.com/dmslivecafe/3/189798/3_189798_1269497.jpg|http://www.rentcafe.com/dmslivecafe/3/189798/3_189798_1269489.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;Decorative Fireplace|Carpeting|High Ceilings|
3CAL2573;Ventura County, CA;Vacant;2031 San Benito St.;Oxnard;CA;93033;3;2.0;2095.0;1447.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/ca/oxnard/2031-san-benito-st/index.aspx;34.173976;-119.152904;Come and see this freshly remodeled, cozy ranch style home . This home has 3 bedrooms, 2 baths, and offers 1447 square feet of comfortable living space. You will feel right at home in this clean and crisp house. Amenities include fresh paint, new appliances and new flooring throughout. Don't miss this one!;true;true;999036;2095;p0196476;189800;http://www.rentcafe.com/dmslivecafe/3/189800/3_189800_1190571.jpg|http://www.rentcafe.com/dmslivecafe/3/189800/3_189800_1190595.jpg|http://www.rentcafe.com/dmslivecafe/3/189800/3_189800_1190596.jpg|http://www.rentcafe.com/dmslivecafe/3/189800/3_189800_1190597.jpg|http://www.rentcafe.com/dmslivecafe/3/189800/3_189800_1190598.jpg|http://www.rentcafe.com/dmslivecafe/3/189800/3_189800_1190599.jpg|http://www.rentcafe.com/dmslivecafe/3/189800/3_189800_1190605.jpg|http://www.rentcafe.com/dmslivecafe/3/189800/3_189800_1190607.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;Carpeting|Gas Range|
3FLM3380;Miami, FL;Vacant;8267 Sw 27th Street Unit 101;Miramar;FL;33025;3;2.0;1800.0;1423.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/miramar/8267-sw-27th-street-unit-101/index.aspx;25.985175;-80.251272;Freshly remodeled by Invitation Homes, this Miramar, FL, townhome has 3 bedrooms, 2.5 baths, and offers 1423 square feet of living space. This lovely townhome boasts fresh paint, ceiling fans, tile, wood floors, granite countertops, stainless steel appliances, and a cozy covered patio.Providing both excellent quality and value, this professionally managed and maintained home is available to view. Apply today-Additional HOA approval may be required.;true;true;999040;1800;p0196480;189804;http://www.rentcafe.com/dmslivecafe/3/189804/3_189804_1299261.jpg|http://www.rentcafe.com/dmslivecafe/3/189804/3_189804_1299262.jpg|http://www.rentcafe.com/dmslivecafe/3/189804/3_189804_1299264.jpg|http://www.rentcafe.com/dmslivecafe/3/189804/3_189804_1299263.jpg|http://www.rentcafe.com/dmslivecafe/3/189804/3_189804_1299265.jpg|http://www.rentcafe.com/dmslivecafe/3/189804/3_189804_1299267.jpg|http://www.rentcafe.com/dmslivecafe/3/189804/3_189804_1299266.jpg|http://www.rentcafe.com/dmslivecafe/3/189804/3_189804_1299268.jpg|http://www.rentcafe.com/dmslivecafe/3/189804/3_189804_1299269.jpg|http://www.rentcafe.com/dmslivecafe/3/189804/3_189804_1299270.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;24-Hour Maintenance|Long Lease Terms Available|Pet Friendly|Professionally Managed|Recently Remodeled/Updated|Hardwood Floors|
